date,Wassily Kandinsky,Agostino Carracci,Albert Bierstadt,Albrecht Altdorfer,Albrecht Dürer,Aleksandra Ekster,Alexei Savrasov,Alexandre Benois,Alfred Sisley,Alphonse Mucha,Amedeo Modigliani,Anders Zorn,Andre Derain,Andrea Mantegna,Andrei Rublev,Andy Warhol,Annibale Carracci,Anthony van Dyck,Antoine Blanchard,Antoine Watteau,Arkhip Kuindzhi,Arnold Böcklin,Arshile Gorky,Aubrey Beardsley,August Macke,Auguste Rodin,Balthus,Barnett Newman,Bartolome Esteban Murillo,Benozzo Gozzoli,Bernardo Bellotto,Berthe Morisot,Boris Kustodiev,Camille Corot,Camille Pissarro,Canaletto,Caravaggio,Carl Larsson,Caspar David Friedrich,Chaim Soutine,Charles-Francois Daubigny,Childe Hassam,Claude Lorrain,Claude Monet,Correggio,Cy Twombly,Damien Hirst,Dante Gabriel Rossetti,David Alfaro Siqueiros,David Burliuk,Diego Rivera,Diego Velazquez,Domenico Ghirlandaio,Duccio,Edgar Degas,Edouard Manet,Edouard Vuillard,Edvard Munch,Edward Hopper,Egon Schiele,El Greco,El Lissitzky,Emil Nolde,Eric Fischl,Ernst Ludwig Kirchner,Erte,Eugene Boudin,Eugene Delacroix,Eyvind Earle,Felix Vallotton ,Ferdinand Hodler,Fernando Botero,Filippo Lippi,Fra Angelico,Francesco Hayez,Francis Picabia,Francisco Goya,Francisco de Zurbaran,Francois Boucher,Frantisek Kupka,Franz Marc,Franz Xaver Winterhalter,Frida Kahlo,Friedensreich Hundertwasser,Fyodor Vasilyev,George Frederick Watts,George Stubbs,Georges Braque,Georges Seurat,Georges de la Tour,Georgia O'Keeffe,Gerhard Richter,Giacomo Balla,Gian Lorenzo Bernini,Gino Severini,Giorgio de Chirico,Giorgione,Giotto,Giovanni Battista Tiepolo,Giovanni Bellini,Giovanni Boldini,Giuseppe Arcimboldo,Grandma Moses,Guido Reni,Gustav Klimt,Gustave Caillebotte,Gustave Courbet,Hans Baldung,Hans Holbein the Younger,Hans Memling,Henri Fantin-Latour,Henri Martin,Henri Matisse,Henri Rousseau,Henri de Toulouse-Lautrec,Henri-Edmond Cross,Hieronymus Bosch,Hiroshige,Ilya Repin,Isaac Levitan,Ivan Aivazovsky,Ivan Bilibin,Ivan Kramskoy,Ivan Shishkin,Jacek Malczewski,Jacek Yerka,Jackson Pollock,Jacob Jordaens,Jacopo Pontormo,Jacques-Louis David,James McNeill Whistler,James Tissot,Jamie Wyeth,Jan Matejko,Jan Steen,Jan van Eyck,Jean Arp,Jean Auguste Dominique Ingres,Jean Dubuffet,Jean Fouquet,Jean-Francois Millet,Jean-Leon Gerome,Jean-Michel Basquiat,Joan Miro,Joaquín Sorolla,Johannes Vermeer,John Atkinson Grimshaw,John Constable,John Everett Millais,John Henry Twachtman,John Singer Sargent,John Singleton Copley,John William Godward,John William Waterhouse,Jose Clemente Orozco,Joseph Beuys,Joseph Wright,Joshua Reynolds,Juan Gris,Karl Bryullov,Kathe Kollwitz,Katsushika Hokusai,Kazimir Malevich,Kitagawa Utamaro,Koloman Moser,Konstantin Korovin,Konstantin Makovsky,Konstantin Somov,Konstantin Yuon,Kuzma Petrov-Vodkin,Laszlo Moholy-Nagy,Leon Bakst,Lorenzo Lotto,Lucas Cranach the Elder,Lucian Freud,M.C. Escher,Man Ray,Marc Chagall,Marcel Duchamp,Mark Rothko,Martiros Saryan,Mary Cassatt,Matthias Grünewald,Maurice Prendergast,Maurice Utrillo,Maurice de Vlaminck,Max Beckmann,Max Ernst,Maxime Maufra,Michelangelo,Mikhail Nesterov,Mikhail Vrubel,Moise Kisling,N.C. Wyeth,Nicholas Roerich,Nicolas Poussin,Niko Pirosmani,Nikolai Ge,Nikolay Bogdanov-Belsky,Norman Rockwell,Octavio Ocampo,Odilon Redon,Orest Kiprensky,Oskar Kokoschka,Otto Dix,Pablo Picasso,Paolo Uccello,Paolo Veronese,Parmigianino,Paul Cezanne,Paul Delvaux,Paul Gauguin,Paul Klee,Paul Serusier,Paul Signac,Pavel Filonov,Peter Paul Rubens,Philip Guston,Piero della Francesca,Pierre Alechinsky,Pierre Bonnard,Pierre Puvis de Chavannes,Pierre-Auguste Renoir,Pierre-Paul Prud'hon,Piet Mondrian,Pieter Bruegel the Elder,Pietro Longhi,Pietro Perugino,Pyotr Konchalovsky,Qi Baishi,Raoul Dufy,Raphael Kirchner,Rembrandt,Remedios Varo,Rene Magritte,Richard Diebenkorn,Richard Hamilton,Robert Delaunay,Albrecht Altdorfer,Roy Lichtenstein,Salvador Dali,Sam Francis,Sandro Botticelli,Sergey Solomko,Sir Lawrence Alma-Tadema,Sonia Delaunay,Stanley Spencer,Suzanne Valadon,Tamara de Lempicka,Theo van Doesburg,Theo van Rysselberghe,Theodore Gericault,Theodore Rousseau,Thomas Cole,Thomas Eakins,Thomas Gainsborough,Tintoretto,Titian,Umberto Boccioni,Valentin Serov,Vasily Perov,Vasily Polenov,Vasily Surikov,Vasily Tropinin,Vasily Vereshchagin,Victor Borisov-Musatov,Viktor Vasnetsov,Vincent van Gogh,Vladimir Borovikovsky,Vladimir Makovsky,Willard Metcalf,Willem de Kooning,William Blake,William Hogarth,William Merritt Chase,William Turner,William-Adolphe Bouguereau,Winslow Homer,Zdzislaw Beksinski,Zinaida Serebriakova,Edouard Cortes,Honore Daumier,Jean-Honore Fragonard,Fernand Leger,Frederic Leighton,Giovanni Battista Piranesi,Gustave Dore,Gustave Moreau,Leonardo da Vinci,Limbourg brothers,Maurice Quentin de La Tour,Raphael,Tsukioka Yoshitoshi,Utagawa Kuniyoshi,Maria Primachenko,Mikalojus Ciurlionis
2014-01-01,12,11,16,22,36,12,30,16,28,27,33,41,20,11,45,40,14,20,15,24,4,23,6,14,21,16,19,15,7,17,17,24,52,24,24,25,33,23,24,24,16,16,20,31,22,8,19,26,18,6,17,1,20,13,25,25,18,1,18,29,31,15,22,12,20,18,19,31,21,54,19,32,5,17,24,19,32,27,19,22,13,10,44,24,38,11,7,30,21,21,12,28,14,21,17,21,18,28,7,14,25,18,16,14,26,34,18,19,22,22,10,9,26,20,9,9,24,20,37,55,30,33,34,69,12,16,25,39,22,23,20,13,11,16,14,20,26,21,24,14,18,3,54,0,14,27,17,21,23,4,37,4,23,17,31,23,18,14,2,52,22,21,57,18,9,7,43,17,39,34,16,15,14,18,11,19,18,1,29,35,19,3,12,6,24,15,23,21,0,25,35,55,21,9,35,14,61,48,31,8,14,40,31,65,44,25,17,21,17,6,19,22,28,12,16,30,21,10,26,13,7,17,26,6,28,19,7,8,19,11,17,25,23,13,17,11,16,17,22,20,22,15,31,6,25,26,16,21,11,16,9,23,15,14,11,31,7,31,15,15,8,20,45,9,19,8,41,4,35,74,0,23,17,19,8,8,34,14,14,0,5,27,31,17,15,10,37,19,4,4,14,28,13,6,17,15
2014-02-01,14,3,21,16,32,10,41,26,33,26,35,34,17,11,37,42,17,21,12,26,8,23,7,19,23,16,35,22,8,15,14,22,66,25,26,24,34,22,27,25,19,17,19,32,17,12,18,31,20,7,19,1,20,13,35,26,6,1,17,32,31,12,28,22,23,22,6,31,19,20,18,42,9,19,28,25,43,31,25,28,14,2,42,24,68,14,10,24,26,19,12,30,16,24,18,24,17,29,8,15,16,22,17,11,27,44,25,14,22,18,14,19,28,22,10,13,33,20,47,62,30,64,44,72,7,19,26,9,26,22,19,14,9,12,11,26,23,21,20,10,26,3,53,1,17,30,6,16,26,5,26,8,20,23,34,25,20,18,3,63,24,20,68,32,22,5,40,38,77,27,16,16,10,18,9,22,24,2,29,33,12,4,7,2,22,13,15,20,5,31,35,66,17,12,35,12,81,61,68,7,14,61,53,28,44,28,14,20,20,7,17,21,25,19,23,16,23,7,27,11,7,23,27,6,27,21,7,8,34,7,18,14,26,14,17,12,26,15,16,20,23,9,31,0,28,20,10,24,12,15,31,23,19,19,9,39,9,37,19,7,9,25,57,23,18,17,48,4,13,31,7,21,20,19,19,5,29,12,15,24,14,25,40,20,16,10,65,23,4,8,11,33,6,5,10,13
2014-03-01,13,7,22,9,34,11,62,14,32,24,29,21,22,12,41,38,15,19,11,26,6,21,5,16,24,16,17,21,8,9,16,19,42,23,27,23,34,33,28,23,17,16,24,31,15,9,15,19,27,6,21,1,21,12,25,26,6,1,14,27,44,21,32,12,19,18,20,30,17,14,17,41,9,20,21,18,34,25,24,18,14,10,58,24,32,10,11,23,26,20,12,24,12,21,22,20,17,28,100,15,9,25,14,34,32,32,21,13,26,10,10,12,29,21,8,16,27,13,50,65,31,29,42,62,12,21,27,14,47,26,17,8,3,22,12,23,18,21,21,17,20,3,53,0,17,25,11,16,29,0,22,8,10,14,33,24,14,11,2,100,29,22,46,44,11,11,44,32,36,33,17,20,8,18,7,22,17,1,31,32,22,4,10,0,26,12,14,21,0,34,22,62,18,7,34,14,57,61,0,7,18,43,24,33,45,27,14,24,15,6,15,22,23,22,21,23,20,11,25,11,8,17,20,3,27,22,13,6,25,8,20,4,29,21,17,11,23,17,9,21,21,10,35,0,38,19,12,34,11,19,2,19,6,13,9,18,9,34,18,7,12,21,37,25,19,19,41,4,26,22,6,19,18,18,18,0,23,12,12,43,8,24,31,14,14,9,59,18,4,11,15,30,10,5,14,19
2014-04-01,11,12,19,12,27,12,48,17,26,25,25,20,21,8,37,44,14,18,4,26,6,22,8,17,26,26,35,33,9,13,14,19,51,20,22,18,34,24,20,20,18,18,21,30,23,8,17,25,22,18,19,1,19,12,26,25,6,1,15,28,51,15,30,12,21,19,16,34,12,15,22,42,4,22,21,16,34,29,16,16,11,5,47,21,8,10,14,22,23,20,12,23,14,23,11,25,22,25,10,21,14,18,13,13,30,67,17,19,24,17,14,5,43,17,9,12,26,17,48,64,25,27,51,67,13,18,29,11,43,21,18,12,6,21,13,23,16,18,21,9,18,3,46,0,15,21,9,18,35,3,26,5,23,15,31,29,12,13,2,67,25,22,48,34,12,7,17,23,95,16,13,17,7,17,6,20,15,1,28,36,25,3,11,0,22,21,11,16,4,31,52,67,11,6,29,14,48,68,11,9,15,39,35,33,58,27,12,28,14,6,14,28,18,14,19,33,20,11,30,5,10,22,19,6,26,15,7,6,4,11,16,8,23,18,15,10,18,15,12,18,22,8,33,0,33,19,5,39,8,16,12,28,10,19,8,21,11,35,18,11,8,18,46,18,23,28,49,4,21,6,7,21,17,19,12,0,24,13,11,0,8,15,38,18,7,10,50,18,4,6,13,30,11,5,10,13
2014-05-01,11,10,22,14,31,7,48,29,27,25,28,23,18,9,44,42,16,18,22,22,8,24,5,12,21,18,58,36,8,15,14,14,44,19,23,22,39,26,23,18,12,20,19,31,15,7,18,25,24,9,20,1,12,10,27,23,8,1,15,25,42,13,29,13,21,23,7,35,16,16,9,46,5,18,21,17,41,25,23,18,13,8,51,23,17,10,6,25,22,16,13,29,20,27,19,20,22,32,8,15,12,18,12,12,31,67,17,14,20,16,9,15,37,20,9,12,29,16,47,49,31,28,41,49,23,19,27,17,38,21,16,9,3,25,6,21,20,27,18,20,20,0,50,1,14,18,10,15,23,1,19,5,20,15,34,24,13,18,3,79,22,21,42,19,9,7,41,23,19,25,11,13,6,21,6,19,18,1,30,40,19,3,10,11,25,18,12,17,0,36,42,57,6,11,26,14,50,64,53,10,13,39,28,32,100,29,14,30,19,5,16,23,20,13,23,15,20,8,20,11,7,21,21,4,26,16,9,9,13,10,18,4,24,18,19,11,16,15,14,23,25,9,33,0,39,24,9,25,10,12,17,18,13,13,8,25,11,37,24,7,10,19,39,18,29,24,28,4,15,17,10,19,16,15,10,4,23,12,11,0,10,20,32,19,17,8,42,19,4,7,10,35,5,6,19,15
2014-06-01,9,8,16,16,23,10,22,6,18,22,43,25,17,7,41,31,11,14,0,14,4,24,7,13,16,15,43,17,7,9,15,12,24,15,14,15,27,21,19,16,22,25,17,24,15,8,15,16,19,7,17,1,9,10,21,17,5,0,11,21,27,13,20,10,20,18,15,28,13,18,23,30,3,7,24,12,28,11,15,21,9,9,41,18,14,10,6,18,18,15,10,22,18,19,17,21,12,23,8,10,11,45,14,27,22,59,22,13,13,8,9,16,27,18,9,5,23,12,36,26,18,34,11,33,12,14,21,11,27,16,17,7,6,12,10,17,12,21,17,9,15,10,43,0,14,17,11,12,15,2,18,5,16,12,27,19,12,14,2,39,22,18,33,21,11,2,26,39,14,22,12,9,7,13,5,15,17,1,23,27,30,2,6,7,16,15,12,14,0,27,29,47,17,11,22,11,47,47,12,8,14,40,12,33,49,25,9,20,16,4,12,19,15,8,13,7,16,8,16,6,5,15,15,3,24,13,7,5,6,7,23,9,19,18,15,10,12,8,16,15,20,12,27,15,28,14,11,11,9,7,13,16,5,9,5,14,8,26,25,6,6,15,85,12,17,18,19,3,13,6,4,14,11,18,9,0,23,9,12,0,7,16,27,11,6,9,27,11,3,5,7,24,11,5,5,6
2014-07-01,6,8,20,10,20,8,7,24,17,19,28,17,11,4,24,25,5,13,8,12,3,16,2,8,10,13,25,21,5,9,18,9,12,11,11,16,24,23,12,12,12,25,11,20,16,11,11,21,13,5,12,1,11,7,19,15,3,0,10,20,20,11,18,14,19,21,7,39,8,20,5,27,2,9,10,7,22,7,16,20,7,9,47,15,9,4,8,14,10,14,7,23,6,18,10,14,11,21,5,9,11,9,11,10,20,61,13,7,16,9,7,20,22,13,8,10,19,16,29,29,20,11,22,37,5,14,17,14,29,9,15,5,26,4,7,17,10,19,14,8,9,0,41,0,11,14,6,15,16,2,17,3,6,11,22,23,18,11,1,32,18,14,36,18,2,5,16,19,9,8,3,13,5,9,5,12,10,1,18,24,14,1,8,12,18,11,8,13,0,22,28,28,5,10,23,5,50,57,12,7,5,29,12,25,17,18,4,18,13,3,18,15,12,2,10,20,16,9,13,6,5,11,14,3,18,10,5,5,0,7,24,5,16,8,13,8,11,7,10,11,17,13,23,7,18,13,9,18,7,6,26,8,9,7,6,18,9,24,13,7,4,8,16,2,22,13,17,3,7,6,0,13,12,11,6,0,18,9,10,25,2,9,21,9,10,7,25,9,3,5,5,24,3,5,14,5
2014-08-01,6,8,16,12,20,8,22,14,15,19,25,26,15,7,19,27,8,15,16,10,2,17,4,15,11,12,32,13,5,6,16,13,18,13,12,19,25,19,14,17,29,25,10,22,13,6,13,19,16,22,14,1,8,8,16,15,7,0,11,22,19,10,18,12,14,14,10,19,13,29,15,31,4,13,10,10,19,5,12,13,7,18,43,15,28,8,9,21,11,10,8,24,7,17,10,15,12,22,7,12,13,10,9,11,18,23,11,11,18,7,11,8,21,14,10,3,19,19,32,40,17,24,16,38,8,9,36,12,14,12,15,7,22,7,8,18,11,19,14,4,14,0,39,0,12,14,8,12,17,2,47,5,14,12,19,18,8,7,1,15,19,20,36,19,10,5,25,20,5,8,11,23,8,12,4,15,13,1,19,25,15,2,7,2,13,8,9,13,5,25,54,31,21,9,33,4,40,59,0,7,9,29,20,31,19,21,6,21,11,3,20,15,14,6,14,13,14,9,13,4,7,15,16,10,19,10,5,6,6,7,19,0,18,13,12,10,8,5,12,11,18,11,23,7,26,12,8,22,12,14,13,9,2,9,7,16,5,26,9,7,5,14,17,4,18,4,12,3,13,19,0,13,11,16,15,5,16,9,10,100,9,12,16,10,15,8,27,13,3,16,8,28,5,6,3,5
2014-09-01,9,11,20,9,24,0,25,18,24,21,26,18,16,10,45,31,9,19,4,17,2,19,5,13,20,16,15,15,5,13,15,12,57,23,18,20,31,17,27,11,17,21,20,24,22,7,12,18,14,16,17,1,6,12,22,19,8,0,14,24,23,17,20,16,17,16,17,25,12,25,27,34,5,13,12,12,26,15,14,15,10,5,46,20,18,4,4,20,17,15,10,20,11,22,11,19,15,28,6,8,19,19,16,12,19,32,18,14,19,16,18,6,26,19,9,10,20,15,36,70,26,70,17,48,13,13,25,7,19,15,25,10,10,14,9,22,15,21,25,10,15,6,42,0,17,16,8,19,23,3,18,7,5,13,22,17,13,12,2,49,20,31,55,36,8,6,45,29,6,23,16,10,9,18,5,21,19,1,28,39,98,2,5,2,19,12,10,15,5,31,65,55,16,6,31,11,51,57,0,9,12,34,19,28,33,25,11,32,7,4,20,16,17,13,16,10,19,9,17,9,6,9,16,11,30,15,12,14,8,6,20,0,20,12,15,14,11,11,9,19,21,8,28,14,22,21,8,18,10,14,33,18,9,10,8,25,7,26,13,6,6,31,26,7,21,17,77,3,19,6,7,15,14,15,14,4,20,15,11,24,17,14,32,14,16,10,32,14,3,11,11,36,5,6,7,10
2014-10-01,10,15,20,14,28,7,22,23,25,19,30,21,17,7,38,33,12,16,15,15,5,26,10,15,19,14,13,19,6,13,23,17,36,18,18,23,34,22,26,14,14,18,12,27,19,9,15,17,22,9,20,1,22,10,24,20,6,1,14,37,28,18,18,10,18,17,17,27,16,14,52,36,5,18,23,16,31,15,17,18,12,10,59,21,13,4,9,20,20,16,11,26,12,25,22,20,18,30,8,10,26,25,13,10,21,28,19,16,24,36,9,7,26,17,9,10,21,19,42,93,25,54,37,92,15,16,24,11,17,19,23,16,20,15,15,22,21,21,31,11,21,9,45,0,20,18,12,18,22,3,24,8,13,12,23,25,16,8,2,55,28,52,56,17,12,6,38,36,39,33,19,19,8,18,6,23,17,1,34,38,21,2,8,2,20,17,14,14,4,33,52,59,14,13,28,14,72,59,21,8,10,34,46,47,44,28,12,17,20,5,14,17,18,16,21,24,22,8,22,9,7,16,17,6,28,15,4,13,11,9,19,4,28,17,16,14,9,19,14,22,21,10,27,0,31,59,7,22,8,19,14,22,21,14,9,20,7,31,14,10,6,22,64,18,26,12,74,4,33,23,10,16,16,16,12,4,18,11,14,0,8,20,31,19,18,11,26,17,3,12,7,36,8,6,19,10
2014-11-01,10,9,15,14,29,5,29,18,31,21,31,13,23,10,45,35,14,16,8,19,5,23,5,18,21,16,13,18,8,14,15,15,31,24,24,26,35,20,25,19,20,13,19,26,24,8,13,23,20,13,19,1,19,13,25,25,8,0,15,41,29,18,16,5,20,21,13,28,10,14,57,35,6,18,26,20,33,15,25,20,12,12,53,21,13,8,6,20,25,20,15,26,14,24,18,25,25,32,8,8,27,24,15,16,23,27,22,9,20,33,10,11,28,17,100,12,23,17,44,60,25,48,27,69,11,19,40,23,17,21,17,12,10,28,16,23,18,23,29,10,23,9,53,0,20,16,12,19,29,4,27,6,6,14,31,21,21,13,3,72,26,49,52,30,12,9,38,28,21,28,21,14,15,21,5,23,23,2,33,42,31,3,9,0,18,15,12,19,9,29,30,75,18,9,32,13,81,74,54,11,11,35,69,38,46,27,9,15,17,5,17,19,19,25,18,34,21,8,26,8,6,11,19,6,26,17,14,13,8,6,19,13,29,15,14,12,12,21,14,22,21,16,26,0,22,81,22,18,10,12,17,18,12,21,6,28,7,32,15,16,12,13,52,16,30,21,51,4,34,29,7,19,16,18,12,0,21,14,14,0,7,20,29,18,15,10,36,11,4,15,7,32,7,5,18,13
2014-12-01,100,10,18,14,25,12,41,16,25,18,25,16,18,8,58,35,14,15,11,22,6,20,3,13,25,14,13,19,6,16,18,11,43,19,18,19,28,25,22,13,20,20,21,29,28,10,13,23,12,13,14,1,22,11,21,21,8,0,13,30,26,16,15,5,16,19,13,26,10,14,51,26,6,20,22,14,27,17,22,25,19,22,41,18,13,7,4,17,17,19,12,22,9,21,14,23,21,30,7,11,20,13,15,13,23,23,20,17,19,28,11,15,25,14,11,0,23,18,46,59,30,32,42,78,14,15,32,13,22,29,24,10,14,14,12,23,18,19,20,12,21,6,50,0,16,16,13,10,19,1,19,4,19,15,21,16,11,12,2,72,15,53,50,15,16,9,41,18,82,35,13,18,15,20,6,20,10,1,30,40,21,3,12,2,20,16,15,14,5,27,63,60,17,10,31,13,53,80,65,10,9,34,22,29,35,23,21,17,15,4,21,17,21,11,16,34,21,6,28,8,7,10,14,4,22,17,14,11,4,5,17,22,26,10,12,9,7,16,14,15,19,9,26,7,23,82,6,25,11,13,20,13,3,17,7,26,6,31,12,13,11,19,80,47,22,21,60,4,40,18,3,16,14,11,6,9,18,9,9,0,8,18,27,10,14,8,32,13,3,8,8,35,7,3,13,8
2015-01-01,11,12,15,18,27,4,19,17,29,21,31,14,19,9,47,33,13,16,10,16,5,17,5,17,18,15,18,18,11,15,19,19,38,25,19,26,34,22,24,14,15,16,18,30,18,8,14,21,17,15,15,1,19,9,27,22,8,0,14,36,22,17,22,8,23,20,18,32,22,10,43,30,5,17,24,15,31,18,22,19,13,3,46,23,56,5,9,19,18,20,14,23,8,24,11,21,15,26,7,15,30,20,21,12,26,33,18,12,26,23,9,3,30,16,8,4,23,21,47,63,31,49,37,81,13,22,32,11,18,18,25,16,12,11,18,23,14,20,18,10,15,5,47,0,15,27,6,18,28,5,19,6,12,16,24,21,13,7,2,84,21,42,43,19,8,10,36,26,39,19,14,12,8,18,5,23,19,2,24,35,20,2,8,6,15,12,9,17,13,29,43,47,11,6,32,14,68,85,30,9,13,48,27,31,37,26,13,23,16,5,14,21,21,13,18,20,24,9,25,5,8,15,17,4,28,18,4,12,12,9,15,0,28,14,16,15,7,16,18,19,20,9,27,12,21,79,5,24,8,15,25,15,12,11,6,32,7,33,11,18,8,15,59,30,28,15,33,4,8,44,9,21,14,11,13,0,21,11,10,0,14,29,29,18,13,8,32,22,3,14,6,33,8,4,9,14
2015-02-01,10,13,21,13,27,7,57,17,40,18,26,11,21,10,44,32,12,19,7,16,8,15,4,13,19,15,17,17,8,12,15,19,50,21,24,17,34,12,25,18,14,16,24,28,19,7,14,17,19,31,20,1,15,9,24,21,12,1,14,28,21,17,20,5,31,19,13,28,16,12,26,38,6,18,28,25,41,18,14,28,16,12,59,19,51,8,8,17,22,20,12,30,12,35,17,21,20,29,8,14,44,19,20,12,29,25,17,11,25,21,6,15,30,20,9,22,26,15,49,59,38,68,43,65,12,31,27,10,20,17,23,9,7,11,12,22,15,22,20,13,21,3,51,0,14,19,7,21,15,3,37,4,13,12,27,21,14,14,2,72,23,23,60,17,12,8,44,13,75,16,17,30,9,21,5,23,22,1,27,40,35,3,6,7,13,23,9,17,9,30,36,69,14,10,47,17,49,73,32,8,11,38,54,39,31,28,21,17,19,6,23,38,19,18,21,18,20,8,29,10,8,13,18,4,27,17,7,9,50,7,21,0,33,16,16,10,13,16,13,19,20,17,28,0,17,69,6,25,12,15,15,16,3,12,10,27,7,33,11,10,11,12,77,16,24,25,56,4,21,23,3,18,16,16,10,0,19,12,13,0,23,22,25,16,6,10,27,18,4,13,6,45,13,3,14,16
2015-03-01,12,12,15,15,31,11,58,13,30,20,29,17,20,9,60,34,18,17,7,27,7,22,5,14,22,15,21,20,11,14,21,28,39,23,24,18,36,21,23,9,21,19,18,32,20,9,12,21,22,12,21,1,13,14,26,24,6,1,13,30,24,17,22,7,20,18,17,40,12,14,33,39,7,21,16,26,35,17,26,22,12,15,59,24,24,9,10,23,25,15,12,26,15,26,13,28,20,28,9,9,35,19,16,16,28,32,19,10,21,15,10,7,30,20,9,18,23,12,48,71,36,28,34,86,14,19,27,18,18,19,19,12,10,18,17,24,17,22,22,10,18,0,53,0,14,20,7,16,23,0,28,4,8,14,26,23,17,13,3,82,22,25,43,18,7,11,24,19,38,22,14,15,8,22,6,21,16,1,26,35,26,3,8,4,21,19,16,19,8,32,45,67,14,10,34,15,55,67,59,8,13,35,53,35,40,29,15,21,15,6,16,25,20,17,20,34,25,6,33,7,27,18,18,5,29,17,6,6,26,7,14,0,31,15,20,27,10,16,15,18,21,9,32,12,21,39,10,30,21,18,31,21,8,15,6,24,9,32,17,17,8,26,54,21,23,34,49,4,31,27,0,18,16,13,9,0,21,11,10,0,9,24,27,18,16,10,33,18,4,5,5,39,6,4,16,15
2015-04-01,11,11,20,15,27,16,54,21,33,23,27,11,23,9,55,34,13,19,14,18,8,14,10,14,18,13,11,22,8,9,24,14,45,19,20,19,40,18,26,15,15,21,20,32,19,10,10,20,23,13,23,1,12,11,25,24,7,1,14,29,25,12,15,14,23,22,10,27,10,13,25,38,6,21,26,17,35,19,20,24,13,10,60,21,20,5,8,20,24,14,12,24,11,25,19,25,28,28,7,12,26,16,15,10,36,33,18,14,19,14,22,10,28,23,9,7,22,15,50,88,36,34,42,75,17,21,31,5,22,17,15,10,10,18,15,23,17,21,20,8,21,3,53,0,15,17,7,15,23,4,27,5,10,13,37,20,19,12,2,77,23,24,47,12,7,8,47,44,83,17,16,11,9,23,6,21,14,1,28,38,18,3,11,13,21,22,8,18,13,33,59,53,14,6,33,19,57,68,10,9,15,32,24,25,49,29,13,20,14,5,19,24,17,14,17,35,23,8,28,10,25,15,18,11,27,16,2,8,16,12,17,4,28,26,21,22,9,13,15,19,21,9,30,0,27,62,8,22,18,14,25,15,5,17,8,21,11,31,19,17,11,23,61,32,28,8,45,4,29,17,6,19,15,15,17,4,21,13,9,43,16,19,25,13,9,8,29,17,4,7,2,41,14,6,32,16
2015-05-01,11,13,9,13,26,9,39,25,27,17,28,13,16,9,54,33,19,16,21,16,8,19,8,11,19,16,8,23,10,14,16,17,32,20,18,32,37,15,23,17,16,21,15,31,21,10,11,19,21,18,22,1,14,10,27,23,6,1,14,26,23,8,16,12,22,19,18,33,13,17,17,43,4,14,27,17,34,25,16,21,12,11,68,22,16,2,5,23,21,16,12,18,15,26,17,23,15,26,6,12,28,18,15,11,29,24,19,17,22,11,11,7,29,22,8,13,23,14,45,82,34,34,32,87,27,12,37,18,18,22,15,5,6,24,16,19,11,24,19,4,18,0,49,0,15,17,8,17,23,0,24,7,11,14,42,20,18,14,2,64,16,23,41,21,5,8,19,31,25,8,12,10,11,19,10,19,18,1,27,48,35,3,8,2,27,16,10,16,0,30,60,63,15,8,27,17,50,81,0,9,11,33,23,21,91,35,11,18,17,5,14,25,17,17,19,37,22,9,23,8,20,13,17,16,27,16,2,5,9,9,14,8,25,20,20,20,10,12,13,18,22,12,29,0,16,50,3,29,18,21,22,19,8,13,6,21,10,32,24,10,9,16,47,13,19,8,37,4,14,21,0,17,14,15,11,4,25,10,9,0,8,19,30,22,12,9,25,18,4,0,13,36,9,7,24,14
2015-06-01,8,5,13,8,19,2,23,15,23,19,25,22,18,7,35,27,10,17,7,11,5,19,3,10,14,14,11,18,26,11,16,12,29,18,16,24,30,22,19,19,24,12,14,29,20,8,12,16,20,17,18,1,15,10,24,22,5,0,12,25,17,12,15,6,15,16,15,26,14,10,16,39,3,11,33,12,26,25,18,26,12,6,58,18,0,5,8,16,15,15,8,16,12,22,17,21,11,22,8,7,20,15,12,6,28,26,18,5,19,7,7,14,29,21,8,7,23,12,28,36,23,24,19,47,13,5,28,11,12,14,12,9,12,9,8,17,12,17,18,4,18,3,48,0,12,14,8,13,15,5,24,5,11,10,38,17,9,14,2,43,21,23,42,17,7,6,22,17,2,14,13,10,6,18,4,18,14,1,23,30,9,2,7,2,29,12,10,12,0,30,31,52,12,8,25,12,46,59,0,7,13,29,17,22,45,25,7,15,10,5,17,24,16,12,20,52,17,7,15,5,17,14,16,4,23,12,2,5,2,5,12,0,19,16,18,16,11,10,8,13,17,6,23,12,16,41,7,17,13,11,16,14,5,9,6,30,8,25,25,6,6,4,30,3,22,8,20,4,11,0,0,15,11,14,4,8,22,6,9,0,6,13,25,9,16,7,28,14,3,10,2,30,5,7,15,8
